einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
02;Deutscher Bundestag;A;;0201;Deutscher Bundestag;51991;011;Unterhaltung der Grundstücke und baulichen Anlagen;ja;22;45;09;Kosten der Kindertagesstätte
02;Deutscher Bundestag;A;;0201;Deutscher Bundestag;54791;011;Nicht aufteilbare sächliche Verwaltungsausgaben;ja;22;160;09;Kosten der Kindertagesstätte
02;Deutscher Bundestag;A;;0201;Deutscher Bundestag;51155;011;Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung;ja;22;1244;55;Ausgaben für die Informationstechnik
02;Deutscher Bundestag;A;;0201;Deutscher Bundestag;51855;011;Miete für Datenverarbeitungsanlagen, Geräte, Ausstattungs- und Ausrüstungsgegenstände, Maschinen, Software;ja;22;0;55;Ausgaben für die Informationstechnik
02;Deutscher Bundestag;A;;0201;Deutscher Bundestag;52555;011;Aus- und Fortbildung;ja;22;140;55;Ausgaben für die Informationstechnik
02;Deutscher Bundestag;A;;0201;Deutscher Bundestag;53255;011;Ausgaben für Aufträge und Dienstleistungen;ja;23;1718;55;Ausgaben für die Informationstechnik
02;Deutscher Bundestag;A;;0201;Deutscher Bundestag;81255;011;Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software;ja;23;1591;55;Ausgaben für die Informationstechnik
02;Deutscher Bundestag;A;;0201;Deutscher Bundestag;42759;011;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;23;185;56;Ausgaben für die Informationstechnik der Mitglieder des Deutschen Bundestages
02;Deutscher Bundestag;A;;0201;Deutscher Bundestag;51156;011;Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung;ja;23;3336;56;Ausgaben für die Informationstechnik der Mitglieder des Deutschen Bundestages
02;Deutscher Bundestag;A;;0201;Deutscher Bundestag;51856;011;Miete für Datenverarbeitungsanlagen, Geräte, Ausstattungs- und Ausrüstungsgegenstände, Maschinen, Software;ja;23;0;56;Ausgaben für die Informationstechnik der Mitglieder des Deutschen Bundestages
02;Deutscher Bundestag;A;;0201;Deutscher Bundestag;52556;011;Aus- und Fortbildung;ja;23;310;56;Ausgaben für die Informationstechnik der Mitglieder des Deutschen Bundestages
02;Deutscher Bundestag;A;;0201;Deutscher Bundestag;53256;011;Ausgaben für Aufträge und Dienstleistungen;ja;23;11964;56;Ausgaben für die Informationstechnik der Mitglieder des Deutschen Bundestages
02;Deutscher Bundestag;A;;0201;Deutscher Bundestag;71156;011;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;24;719;56;Ausgaben für die Informationstechnik der Mitglieder des Deutschen Bundestages
02;Deutscher Bundestag;A;;0201;Deutscher Bundestag;71256;011;Baumaßnahmen von mehr als 2 000 000 € im Einzelfall;ja;24;2202;56;Ausgaben für die Informationstechnik der Mitglieder des Deutschen Bundestages
02;Deutscher Bundestag;A;;0201;Deutscher Bundestag;81256;011;Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software;ja;24;3892;56;Ausgaben für die Informationstechnik der Mitglieder des Deutschen Bundestages
02;Deutscher Bundestag;E;Verwaltungseinnahmen;0203;Der Wehrbeauftragte des Deutschen Bundestages;11999;011;Vermischte Einnahmen; ;27;1;;
02;Deutscher Bundestag;E;Verwaltungseinnahmen;0203;Der Wehrbeauftragte des Deutschen Bundestages;13201;011;Erlöse aus der Veräußerung von beweglichen Sachen; ;27;0;;
02;Deutscher Bundestag;A;;0203;Der Wehrbeauftragte des Deutschen Bundestages;42101;011;Bezüge des Wehrbeauftragten;ja;27;170;;
02;Deutscher Bundestag;A;;0203;Der Wehrbeauftragte des Deutschen Bundestages;42201;011;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;27;1789;;
02;Deutscher Bundestag;A;;0203;Der Wehrbeauftragte des Deutschen Bundestages;42202;011;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;27;83;;
02;Deutscher Bundestag;A;;0203;Der Wehrbeauftragte des Deutschen Bundestages;42709;011;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;27;0;;
02;Deutscher Bundestag;A;;0203;Der Wehrbeauftragte des Deutschen Bundestages;42801;011;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;27;1578;;
02;Deutscher Bundestag;A;;0203;Der Wehrbeauftragte des Deutschen Bundestages;45301;011;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;27;2;;
02;Deutscher Bundestag;A;;0203;Der Wehrbeauftragte des Deutschen Bundestages;51101;011;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände;ja;27;57;;
02;Deutscher Bundestag;A;;0203;Der Wehrbeauftragte des Deutschen Bundestages;51401;011;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;28;11;;
02;Deutscher Bundestag;A;;0203;Der Wehrbeauftragte des Deutschen Bundestages;51701;011;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;28;219;;
02;Deutscher Bundestag;A;;0203;Der Wehrbeauftragte des Deutschen Bundestages;51801;011;Mieten und Pachten;ja;28;9;;
02;Deutscher Bundestag;A;;0203;Der Wehrbeauftragte des Deutschen Bundestages;51901;011;Unterhaltung der Grundstücke und baulichen Anlagen;ja;28;56;;
02;Deutscher Bundestag;A;;0203;Der Wehrbeauftragte des Deutschen Bundestages;52701;011;Dienstreisen;ja;28;140;;
02;Deutscher Bundestag;A;;0203;Der Wehrbeauftragte des Deutschen Bundestages;53999;011;Vermischte Verwaltungsausgaben;ja;28;4;;
02;Deutscher Bundestag;A;;0203;Der Wehrbeauftragte des Deutschen Bundestages;54501;011;Konferenzen, Tagungen, Messen und Ausstellungen;ja;28;15;;
02;Deutscher Bundestag;A;;0203;Der Wehrbeauftragte des Deutschen Bundestages;63403;011;Zuweisungen an den Versorgungsfonds;ja;28;160;;
02;Deutscher Bundestag;A;;0203;Der Wehrbeauftragte des Deutschen Bundestages;81101;011;Erwerb von Fahrzeugen;ja;28;0;;
02;Deutscher Bundestag;A;;0203;Der Wehrbeauftragte des Deutschen Bundestages;81201;011;Erwerb von Geräten und sonstigen beweglichen Sachen für Verwaltungszwecke;ja;28;3;;
02;Deutscher Bundestag;A;Personalausgaben;0204;Bundesversammlung;41101;011;Entschädigung der Mitglieder der Bundesversammlung gem. § 12 des Gesetzes über die Wahl des Bundespräsidenten vom 25. April 1959;nein;30;0;;
02;Deutscher Bundestag;A;Personalausgaben;0204;Bundesversammlung;41102;011;Unfallversicherung für die von den Volksvertretungen der Länder gewählten Mitglieder der Bundesversammlung;nein;30;0;;
02;Deutscher Bundestag;A;Sächliche Verwaltungsausgaben;0204;Bundesversammlung;54201;013;Öffentlichkeitsarbeit;nein;30;0;;
02;Deutscher Bundestag;A;;0204;Bundesversammlung;42709;011;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;30;0;;
02;Deutscher Bundestag;A;;0204;Bundesversammlung;51101;011;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände;ja;30;0;;
02;Deutscher Bundestag;A;;0204;Bundesversammlung;51701;011;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;30;0;;
02;Deutscher Bundestag;A;;0204;Bundesversammlung;51801;011;Mieten und Pachten;ja;30;0;;
02;Deutscher Bundestag;A;;0204;Bundesversammlung;53999;011;Vermischte Verwaltungsausgaben;ja;30;0;;
02;Deutscher Bundestag;A;Personalausgaben;0205;Mitglieder des Europäischen Parlaments;41101;011;Entschädigung nach § 9 Europaabgeordnetengesetz;nein;32;701;;
02;Deutscher Bundestag;A;Personalausgaben;0205;Mitglieder des Europäischen Parlaments;41104;011;Zuschuss zu den Kosten in Krankheits-﻿, Pflege- und Geburtsfällen sowie Unterstützungen nach § 11 Europaabgeordnetengesetz;nein;32;560;;
02;Deutscher Bundestag;A;Personalausgaben;0205;Mitglieder des Europäischen Parlaments;41105;011;Übergangsgeld für ausgeschiedene Mitglieder des Europäischen Parlaments nach § 10 b Europaabgeordnetengesetz;nein;32;180;;
02;Deutscher Bundestag;A;Personalausgaben;0205;Mitglieder des Europäischen Parlaments;41111;011;Überbrückungsgeld/Sterbegeld an Hinterbliebene nach § 10 b Europaabgeordnetengesetz;nein;32;10;;
02;Deutscher Bundestag;A;Personalausgaben;0205;Mitglieder des Europäischen Parlaments;41112;011;Altersentschädigung an ausgeschiedene Mitglieder des Europäischen Parlaments sowie Hinterbliebenenversorgung nach § 10 b Europaabgeordnetengesetz;nein;32;4720;;
02;Deutscher Bundestag;A;Personalausgaben;0205;Mitglieder des Europäischen Parlaments;41113;011;Versorgungsabfindung nach § 10 b Europaabgeordnetengesetz;nein;32;50;;
02;Deutscher Bundestag;A;Personalausgaben;0205;Mitglieder des Europäischen Parlaments;41116;011;Reisekostenvergütungen für Mandatsreisen nach § 10 Europaabgeordnetengesetz;nein;33;10;;
02;Deutscher Bundestag;A;Personalausgaben;0205;Mitglieder des Europäischen Parlaments;41117;011;Inanspruchnahme von Leistungen des Deutschen Bundestages nach § 10 a Europaabgeordnetengesetz;nein;33;100;;
02;Deutscher Bundestag;A;Personalausgaben;0205;Mitglieder des Europäischen Parlaments;41120;011;Kostenerstattung an die Deutsche Bahn für die Benutzung ihrer Verkehrsmittel durch die deutschen Mitglieder des Europäischen Parlaments;nein;33;325;;
02;Deutscher Bundestag;E;Verwaltungseinnahmen;0267;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 02;11957;018;Vermischte Einnahmen; ;35;0;;
02;Deutscher Bundestag;E;Übrige Einnahmen;0267;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 02;23257;018;Beteiligung an den Versorgungslasten des Bundes; ;35;0;;
02;Deutscher Bundestag;A;Personalausgaben;0267;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 02;43157;018;Versorgungsbezüge sonstiger Amtsträger und deren Hinterbliebenen;nein;35;290;;
02;Deutscher Bundestag;A;Personalausgaben;0267;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 02;43257;018;Versorgungsbezüge;nein;35;24200;;
02;Deutscher Bundestag;A;Personalausgaben;0267;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 02;43457;018;Zuführung an die Versorgungsrücklage;nein;35;839;;
02;Deutscher Bundestag;A;Personalausgaben;0267;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 02;44357;018;Fürsorgeleistungen und Unterstützungen;nein;35;10;;
02;Deutscher Bundestag;A;Personalausgaben;0267;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 02;44657;018;Beihilfen aufgrund der Beihilfevorschriften;nein;36;4300;;
02;Deutscher Bundestag;A;Zuweisungen und Zuschüsse (ohne Investitionen);0267;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 02;63257;018;Abfindungen und Erstattungen des Bundes für Versorgungslasten;nein;36;800;;
03;Bundesrat;E;Übrige Einnahmen;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;28209;011;Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen; ;6;0;;
03;Bundesrat;E;Übrige Einnahmen;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;11957;018;Vermischte Einnahmen; ;6;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
03;Bundesrat;E;Übrige Einnahmen;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;23257;018;Beteiligung an den Versorgungslasten des Bundes; ;6;30;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
03;Bundesrat;A;Sächliche Verwaltungsausgaben;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52901;011;Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen;nein;6;38;;
03;Bundesrat;A;Sächliche Verwaltungsausgaben;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54201;013;Öffentlichkeitsarbeit;nein;7;671;;
03;Bundesrat;A;Sächliche Verwaltungsausgaben;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54709;011;Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden;nein;7;0;;
03;Bundesrat;A;Sächliche Verwaltungsausgaben;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;43257;018;Versorgungsbezüge;nein;8;2152;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
03;Bundesrat;A;Sächliche Verwaltungsausgaben;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;43457;018;Zuführung an die Versorgungsrücklage;nein;8;88;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
03;Bundesrat;A;Sächliche Verwaltungsausgaben;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44357;018;Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften;nein;8;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
03;Bundesrat;A;Sächliche Verwaltungsausgaben;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44657;018;Beihilfen aufgrund der Beihilfevorschriften;nein;8;495;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
03;Bundesrat;A;Sächliche Verwaltungsausgaben;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;45357;018;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;nein;8;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
03;Bundesrat;A;Sächliche Verwaltungsausgaben;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;63257;018;Erstattungen des Bundes für Versorgungslasten;nein;8;41;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
03;Bundesrat;A;;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;42401;011;Zuführung an die Versorgungsrücklage;ja;8;73;;
03;Bundesrat;A;;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44101;840;Beihilfen aufgrund der Beihilfevorschriften;ja;8;250;;
03;Bundesrat;A;;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44301;840;Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften;ja;9;18;;
03;Bundesrat;A;;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;45202;223;Unfallkasse des Bundes;ja;9;20;;
03;Bundesrat;A;;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52601;011;Gerichts- und ähnliche Kosten;ja;9;125;;
03;Bundesrat;A;;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52602;011;Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;ja;9;26;;
03;Bundesrat;A;;0311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;63403;011;Zuweisungen an den Versorgungsfonds;ja;9;88;;
03;Bundesrat;E;Verwaltungseinnahmen;0312;Bundesrat;11101;011;Gebühren, sonstige Entgelte; ;11;0;;
03;Bundesrat;E;Verwaltungseinnahmen;0312;Bundesrat;11901;011;Einnahmen aus Veröffentlichungen; ;11;0;;
03;Bundesrat;E;Verwaltungseinnahmen;0312;Bundesrat;11999;011;Vermischte Einnahmen; ;11;31;;
03;Bundesrat;E;Verwaltungseinnahmen;0312;Bundesrat;12401;011;Einnahmen aus Vermietung, Verpachtung und Nutzung; ;11;35;;
03;Bundesrat;A;Personalausgaben;0312;Bundesrat;41101;011;Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates;nein;11;13;;
03;Bundesrat;A;Personalausgaben;0312;Bundesrat;41102;011;Fahrtkosten, Kostenpauschale, Reisekosten nach den Bestimmungen über die Kostenerstattung für Mitglieder des Bundesrates;nein;11;1250;;
03;Bundesrat;A;Sächliche Verwaltungsausgaben;0312;Bundesrat;51802;165;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;12;120;;
03;Bundesrat;A;Sächliche Verwaltungsausgaben;0312;Bundesrat;53204;011;Kostenbeiträge für Besuchergruppen;nein;12;1250;;
03;Bundesrat;A;Sächliche Verwaltungsausgaben;0312;Bundesrat;53206;011;Förderung von publizistischen Arbeiten zu Fragen des Föderalismus;nein;12;0;;
03;Bundesrat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0312;Bundesrat;68701;011;Beiträge an internationale Organisationen und für parlamentarische und interparlamentarische Vereinigungen;nein;12;200;;
03;Bundesrat;A;;0312;Bundesrat;42201;011;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;13;5513;;
03;Bundesrat;A;;0312;Bundesrat;42202;011;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;13;146;;
03;Bundesrat;A;;0312;Bundesrat;42709;011;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;13;334;;
03;Bundesrat;A;;0312;Bundesrat;42801;011;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;13;4695;;
03;Bundesrat;A;;0312;Bundesrat;45301;011;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;13;35;;
03;Bundesrat;A;;0312;Bundesrat;45909;011;Vermischte Personalausgaben;ja;13;3;;
03;Bundesrat;A;;0312;Bundesrat;51101;011;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;14;2093;;
03;Bundesrat;A;;0312;Bundesrat;51701;011;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;14;1780;;
03;Bundesrat;A;;0312;Bundesrat;51901;011;Unterhaltung der Grundstücke und baulichen Anlagen;ja;14;870;;
03;Bundesrat;A;;0312;Bundesrat;52701;011;Dienstreisen;ja;14;130;;
03;Bundesrat;A;;0312;Bundesrat;53106;011;Veranstaltungen;ja;14;322;;
03;Bundesrat;A;;0312;Bundesrat;53201;011;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;14;160;;
03;Bundesrat;A;;0312;Bundesrat;53205;011;Ausgaben zur Förderung der zwischenstaatlichen Zusammenarbeit;ja;14;150;;
03;Bundesrat;A;;0312;Bundesrat;53999;011;Vermischte Verwaltungsausgaben;ja;14;417;;
03;Bundesrat;A;;0312;Bundesrat;71101;011;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;15;0;;
03;Bundesrat;A;;0312;Bundesrat;71201;011;Baumaßnahmen von mehr als 2 000 000 € im Einzelfall;ja;15;0;;
03;Bundesrat;A;;0312;Bundesrat;81101;011;Erwerb von Fahrzeugen;ja;15;5;;
03;Bundesrat;A;;0312;Bundesrat;81201;011;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;15;120;;
03;Bundesrat;A;;0312;Bundesrat;81202;011;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;15;100;;
03;Bundesrat;A;;0312;Bundesrat;81203;011;Erwerb künstlerischer Gegenstände zur Ausstattung des Dienstgebäudes des Bundesrates;ja;15;20;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Verwaltungseinnahmen;0401;Bundeskanzlerin und Bundeskanzleramt;11101;011;Gebühren, sonstige Entgelte; ;6;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Verwaltungseinnahmen;0401;Bundeskanzlerin und Bundeskanzleramt;11999;011;Vermischte Einnahmen; ;6;50;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Verwaltungseinnahmen;0401;Bundeskanzlerin und Bundeskanzleramt;12401;011;Einnahmen aus Vermietung, Verpachtung und Nutzung; ;6;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0401;Bundeskanzlerin und Bundeskanzleramt;28209;011;Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen; ;6;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0401;Bundeskanzlerin und Bundeskanzleramt;38107;890;Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben; ;6;0;;
